Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP_m,CP (0 to 4 deg),Reynolds Number
4.14,4,0.190421688,0.222948666,0.199904759,0.191352804,0.168252626,0.446771078,0.459627417,0.439195571,0.020431846,6.58367754,69.55682475,1.766743349,69.55682519,3818115
4.15,4,0.190000925,0.222505814,0.19953308,0.190929984,0.167901152,0.446494402,0.459325488,0.438893642,0.020431846,6.579352722,69.51643936,1.76571756,69.5164398,3827338
4.16,4,0.189581834,0.222064731,0.19916317,0.190508843,0.167551359,0.446218941,0.459024894,0.438593048,0.020431846,6.575047036,69.47616931,1.7646947,69.47616974,3836560
4.17,4,0.189164415,0.221625423,0.198795034,0.190089383,0.167203245,0.445944767,0.458725709,0.438293863,0.020431846,6.570761523,69.43602908,1.763675139,69.43602951,3845783
4.18,4,0.188748651,0.221187866,0.19842865,0.189671586,0.166856794,0.445671801,0.45842785,0.437996004,0.020431846,6.566495002,69.3960163,1.762658814,69.39601674,3855005
4.19,4,0.188334536,0.22075207,0.198064027,0.189255446,0.166512001,0.445400261,0.458131536,0.43769969,0.020431846,6.562250621,69.35613982,1.761645951,69.35614025,3864228
4.2,4,0.18792205,0.220317996,0.197701126,0.188840943,0.166168845,0.445129878,0.457836497,0.437404651,0.020431846,6.558024504,69.31638946,1.760636292,69.3163899,3873450
4.21,4,0.187511205,0.219885671,0.197339973,0.18842809,0.165827339,0.444860856,0.457542938,0.437111092,0.020431846,6.553819576,69.276773,1.759630034,69.27677343,3882673
4.22,4,0.187101973,0.21945506,0.196980536,0.188016857,0.165487452,0.444593136,0.457250797,0.436818951,0.020431846,6.549634963,69.23728687,1.758627087,69.2372873,3891895
4.23,4,0.186694353,0.219026154,0.196622803,0.187607244,0.165149185,0.44432656,0.456959916,0.43652807,0.020431846,6.545468404,69.19792794,1.75762737,69.19792837,3901118
4.24,4,0.186288325,0.218598944,0.196266765,0.18719923,0.164812519,0.444061297,0.456670464,0.436238618,0.020431846,6.541322301,69.15870307,1.756631058,69.1587035,3910340
4.25,4,0.185883903,0.218173435,0.195912429,0.18679283,0.164477465,0.443797244,0.456382336,0.43595049,0.020431846,6.537195184,69.11960334,1.755637925,69.11960376,3919563
4.26,4,0.185481051,0.217749601,0.195559768,0.186388009,0.164143991,0.443534508,0.45609564,0.435663794,0.020431846,6.533088559,69.08063775,1.754648199,69.08063817,3928786
4.27,4,0.185079782,0.217327442,0.195208782,0.185984778,0.163812106,0.443272939,0.455810224,0.435378378,0.020431846,6.529000284,69.04179572,1.753661611,69.04179615,3938008
4.28,4,0.184680075,0.216906949,0.194859462,0.185583117,0.163481792,0.443012679,0.455526232,0.435094386,0.020431846,6.524932384,69.00308733,1.752678418,69.00308775,3947230
4.29,4,0.184281918,0.216488098,0.194511784,0.185183012,0.163153034,0.442753588,0.455243518,0.434811672,0.020431846,6.520882815,68.96451225,1.751698611,68.96451268,3956453
4.3,4,0.183885304,0.216070889,0.194165748,0.184784459,0.162825827,0.442495739,0.45496216,0.434530314,0.020431846,6.516852654,68.92606718,1.750722106,68.9260676,3965676
4.31,4,0.183490225,0.21565531,0.193821341,0.184387448,0.162500163,0.442239079,0.4546821,0.434250254,0.020431846,6.512841098,68.88774718,1.749748778,68.8877476,3974898
4.32,4,0.183096685,0.215241365,0.19347857,0.183991984,0.162176045,0.441983642,0.454403375,0.433971529,0.020431846,6.508848651,68.84956247,1.748778887,68.84956289,3984120
4.33,4,0.182704656,0.214829028,0.193137405,0.183598038,0.161853446,0.441729405,0.454125959,0.433694113,0.020431846,6.504874954,68.81150912,1.747812332,68.81150954,3993343
4.34,4,0.182314134,0.214418294,0.192797844,0.183205606,0.161532361,0.441476397,0.453849881,0.433418034,0.020431846,6.500920425,68.77358597,1.746849084,68.77358638,4002566
4.35,4,0.181925115,0.214009158,0.192459881,0.182814685,0.161212787,0.441224594,0.453575115,0.433143269,0.020431846,6.496984703,68.73579537,1.745889202,68.73579579,4011788
4.36,4,0.181537584,0.213601605,0.192123501,0.182425259,0.160894708,0.440973975,0.453301643,0.432869797,0.020431846,6.493067498,68.69813962,1.744932746,68.69814003,4021010
4.37,4,0.181151531,0.213195621,0.19178869,0.182037318,0.160578113,0.440724531,0.453029451,0.432597605,0.020431846,6.489168637,68.66060361,1.743979332,68.66060402,4030233
4.38,4,0.18076696,0.212791211,0.191455452,0.181650867,0.160263009,0.440476216,0.452758496,0.43232665,0.020431846,6.485287487,68.62320027,1.743029287,68.62320068,4039455
4.39,4,0.180383839,0.212388348,0.191133202,0.181265872,0.159958823,0.440228501,0.452488905,0.432057059,0.020431846,6.481425886,68.58593566,1.742082766,68.58593607,4048678
4.4,4,0.180002185,0.211987037,0.190834132,0.180882352,0.159677793,0.439980326,0.452220473,0.431788626,0.020431846,6.477580875,68.54879452,1.741139381,68.54879493,4057900
4.41,4,0.179621976,0.211587266,0.190535977,0.180500284,0.15939759,0.439733387,0.451953337,0.431521491,0.020431846,6.473754438,68.51178447,1.740199325,68.51178487,4067122
4.42,4,0.179243197,0.211189024,0.190238731,0.180119653,0.159118203,0.439487766,0.451687579,0.431255733,0.020431846,6.469947737,68.47490617,1.739262617,68.47490658,4076345
4.43,4,0.178865835,0.210792283,0.189942372,0.179740446,0.158839622,0.43924325,0.451422986,0.43099114,0.020431846,6.466157719,68.43816309,1.738329343,68.4381635,4085568
4.44,4,0.178489904,0.210397062,0.189646924,0.179362677,0.158561868,0.438999904,0.451159623,0.430727777,0.020431846,6.462385331,68.40154784,1.737399315,68.40154824,4094790
4.45,4,0.17811538,0.210003345,0.189352373,0.178986322,0.158284922,0.43875781,0.450897571,0.430465725,0.020431846,6.458631713,68.36506714,1.736472705,68.36506754,4104012
4.46,4,0.177742254,0.209611108,0.189058702,0.178611371,0.158008778,0.438516822,0.450636686,0.43020484,0.020431846,6.4548948,68.3287106,1.735549249,68.328711,4113235
4.47,4,0.177370517,0.209220352,0.188765915,0.178237817,0.157733432,0.438277012,0.450377036,0.42994519,0.020431846,6.451175587,68.29247962,1.734628982,68.29248002,4122458
4.48,4,0.177000167,0.208831076,0.188474017,0.177865655,0.157458887,0.438038447,0.45011869,0.429686844,0.020431846,6.447475058,68.25639956,1.733712549,68.25639996,4131680
4.49,4,0.176631191,0.208443255,0.188182987,0.177494875,0.157185133,0.437800931,0.449861452,0.429429606,0.020431846,6.44379039,68.22043138,1.732798957,68.22043178,4140902
4.5,4,0.176263573,0.208056882,0.187892823,0.17712546,0.156912162,0.4375646,0.449605455,0.429173609,0.020431846,6.440123507,68.18460435,1.731888951,68.18460475,4150125
4.51,4,0.17589731,0.207671954,0.187603525,0.176757406,0.156639971,0.437329459,0.449350707,0.428918861,0.020431846,6.436474514,68.14890389,1.730982159,68.14890428,4159348
4.52,4,0.175532399,0.207288464,0.187315092,0.17639071,0.156368565,0.437095442,0.44909714,0.428665294,0.020431846,6.432842431,68.11333953,1.730078824,68.11333993,4168570
4.53,4,0.17516882,0.206906395,0.18702751,0.176025353,0.156097925,0.4368626,0.448844804,0.428412958,0.020431846,6.429227991,68.07790668,1.72917883,68.07790707,4177793
4.54,4,0.174806575,0.206525742,0.186740779,0.175661337,0.155828061,0.436630824,0.448593592,0.428161746,0.020431846,6.425629635,68.04259895,1.728282013,68.04259934,4187015
4.55,4,0.174445636,0.206146484,0.186454882,0.175298634,0.155558946,0.436400226,0.448343612,0.427911766,0.020431846,6.42204894,68.0074275,1.727388659,68.00742789,4196238
4.56,4,0.174086022,0.205768632,0.186169835,0.174937261,0.155290605,0.436170688,0.448094749,0.427662903,0.020431846,6.418484241,67.9723813,1.726498485,67.97238169,4205460
4.57,4,0.173727706,0.205392164,0.185885619,0.174577193,0.155023015,0.435942281,0.447847073,0.427415227,0.020431846,6.414936545,67.93746754,1.725611676,67.93746793,4214683
4.58,4,0.173370678,0.20501707,0.185602228,0.174218419,0.154756169,0.435714998,0.447600575,0.427168729,0.020431846,6.41140572,67.90267962,1.724728062,67.90268001,4223905
4.59,4,0.173014943,0.204643359,0.185319678,0.173860945,0.154490077,0.435488916,0.447355334,0.426923488,0.020431846,6.407892894,67.86803206,1.723848014,67.86803244,4233128
4.6,4,0.172660478,0.204270993,0.185037932,0.173504746,0.15422472,0.435263819,0.447111132,0.426679286,0.020431846,6.404394959,67.83350725,1.722971084,67.83350764,4242350
4.61,4,0.172307275,0.203899966,0.18475699,0.173149816,0.153960094,0.435039719,0.44686798,0.426436134,0.020431846,6.400912067,67.79910872,1.722097362,67.79910911,4251573
4.62,4,0.171955336,0.203530299,0.184476875,0.172796156,0.153696206,0.434816887,0.446626151,0.426194305,0.020431846,6.397448124,67.76485797,1.721227392,67.76485835,4260795
4.63,4,0.171604642,0.203161954,0.184197554,0.172443748,0.153433039,0.434595065,0.446385385,0.425953539,0.020431846,6.393999399,67.73072147,1.720360325,67.73072185,4270018
4.64,4,0.171255196,0.202794937,0.183919038,0.172092593,0.153170601,0.434374301,0.446145731,0.425713885,0.020431846,6.390566608,67.6967244,1.7194968,67.69672478,4279240
4.65,4,0.170906968,0.202429224,0.183641305,0.171742662,0.152908865,0.434154673,0.445907264,0.425475418,0.020431846,6.387150821,67.66285643,1.718636553,67.66285682,4288463
4.66,4,0.170559977,0.202064825,0.18336437,0.171393975,0.152647855,0.433936045,0.445669851,0.425238005,0.020431846,6.383750131,67.6291168,1.717779567,67.62911718,4297685
4.67,4,0.17021419,0.201701711,0.183088208,0.171046496,0.152387541,0.433718504,0.445433575,0.425001729,0.020431846,6.380365728,67.59550028,1.716925707,67.59550066,4306908
4.68,4,0.169869613,0.201339888,0.182812828,0.170700234,0.152127934,0.433502016,0.445198405,0.424766559,0.020431846,6.376997172,67.56202968,1.716075554,67.56203006,4316130
4.69,4,0.169526231,0.200979342,0.182538221,0.170355173,0.151869021,0.433286606,0.444964364,0.424532518,0.020431846,6.373644772,67.52868377,1.715228568,67.52868415,4325353
4.7,4,0.169184044,0.200620062,0.182264379,0.170011313,0.151610807,0.433072136,0.444731314,0.424299468,0.020431846,6.370306588,67.49545707,1.71438461,67.49545745,4334575
4.71,4,0.168843022,0.200262034,0.181991291,0.169668624,0.151353265,0.432858814,0.444499463,0.424067617,0.020431846,6.366985557,67.46237282,1.71354427,67.46237319,4343798
4.72,4,0.16850319,0.199905274,0.181718977,0.16932713,0.151096424,0.432646505,0.444268675,0.423836829,0.020431846,6.363679766,67.42941174,1.712707058,67.42941211,4353020
4.73,4,0.168164506,0.199549733,0.181447392,0.16898679,0.150840246,0.43243513,0.44403887,0.423607024,0.020431846,6.360388049,67.39657957,1.711873121,67.39657994,4362243
4.74,4,0.167826983,0.199195439,0.181176569,0.168647617,0.150584746,0.432224905,0.443810266,0.42337842,0.020431846,6.357113534,67.36388322,1.711042634,67.36388359,4371465
4.75,4,0.167490594,0.19884235,0.180906467,0.168309582,0.150329901,0.432015626,0.443582654,0.423150808,0.020431846,6.353853245,67.33130968,1.710215266,67.33131005,4380688
4.76,4,0.167155346,0.198490481,0.180637106,0.167972696,0.150075724,0.431807365,0.443356112,0.422924266,0.020431846,6.350608258,67.29887294,1.709391373,67.29887331,4389910
4.77,4,0.166821229,0.19813982,0.180368476,0.167636945,0.149822205,0.431600122,0.443130634,0.422698788,0.020431846,6.347378534,67.26655901,1.708570599,67.26655938,4399132
4.78,4,0.166488228,0.197790356,0.180100572,0.167302315,0.149569335,0.431393957,0.442906284,0.422474438,0.020431846,6.344164948,67.23438426,1.70775336,67.23438463,4408356
4.79,4,0.166156348,0.19744208,0.179833387,0.166968812,0.149317121,0.431188671,0.44268286,0.422251014,0.020431846,6.340964639,67.20232867,1.706939148,67.20232904,4417578
4.8,4,0.165825561,0.197094975,0.179566907,0.166636408,0.149065539,0.430984408,0.442460506,0.42202866,0.020431846,6.337779645,67.17040531,1.706128295,67.17040568,4426800
4.81,4,0.165495872,0.19674904,0.179301135,0.166305107,0.148814596,0.430781106,0.44223916,0.421807314,0.020431846,6.334609106,67.13860628,1.7053206,67.13860665,4436022
4.82,4,0.165167263,0.196404263,0.179036063,0.165974891,0.14856428,0.430578821,0.442018877,0.421587031,0.020431846,6.331453782,67.10694292,1.70451635,67.10694328,4445246
4.83,4,0.164839733,0.196060642,0.17877169,0.16564576,0.148314591,0.430377559,0.441799664,0.421367818,0.020431846,6.328313789,67.07540874,1.703715382,67.0754091,4454468
4.84,4,0.164513274,0.195718158,0.178508004,0.165317704,0.148065524,0.430177175,0.441581374,0.421149528,0.020431846,6.325187013,67.04400636,1.702917762,67.04400672,4463690
4.85,4,0.164187868,0.195376806,0.178244999,0.164990707,0.147817066,0.429977828,0.441364166,0.42093232,0.020431846,6.322075745,67.01272908,1.702123319,67.01272944,4472912
4.86,4,0.163863519,0.195036579,0.177982675,0.164664772,0.147569225,0.42977937,0.441147893,0.420716047,0.020431846,6.318977849,66.98157171,1.701331921,66.98157207,4482136
4.87,4,0.163540215,0.194697468,0.177721025,0.164339887,0.147321989,0.429581872,0.440932625,0.420500779,0.020431846,6.315894362,66.95054582,1.700543864,66.95054618,4491358
4.88,4,0.163217949,0.194359474,0.177460051,0.164016045,0.147075356,0.429385397,0.440718423,0.420286577,0.020431846,6.31282615,66.91965771,1.699759306,66.91965807,4500580
4.89,4,0.162896701,0.194022566,0.177199728,0.163693227,0.146829309,0.429189833,0.440505176,0.42007333,0.020431846,6.309771614,66.8888949,1.69897793,66.88889525,4509802
4.9,4,0.16257647,0.193686747,0.176940061,0.16337143,0.14658385,0.428995214,0.440292918,0.419861072,0.020431846,6.306731243,66.85825608,1.698199705,66.85825644,4519026
4.91,4,0.16225725,0.193352006,0.176681043,0.163050648,0.146338976,0.428801498,0.440081606,0.41964976,0.020431846,6.303704414,66.82774389,1.697424695,66.82774424,4528248
4.92,4,0.161939031,0.193018341,0.176422673,0.162730874,0.146094681,0.428608751,0.439871305,0.419439459,0.020431846,6.300692079,66.79736505,1.696653072,66.79736541,4537470
4.93,4,0.161621812,0.192685743,0.176164946,0.162412104,0.145850965,0.4284169,0.439661943,0.419230097,0.020431846,6.297693192,66.76711435,1.695884705,66.7671147,4546692
4.94,4,0.161305565,0.192354189,0.175907843,0.16209431,0.145607804,0.428226009,0.439453583,0.419021737,0.020431846,6.294708652,66.73698825,1.695119502,66.7369886,4555916
4.95,4,0.160990306,0.192023692,0.17565138,0.16177751,0.145365218,0.428036035,0.439246182,0.418814336,0.020431846,6.29173785,66.70699363,1.694357638,66.70699398,4565138
4.96,4,0.160676017,0.191694234,0.17539554,0.161461684,0.145123191,0.427846953,0.439039714,0.418607868,0.020431846,6.288780415,66.67712479,1.69359897,66.67712514,4574360
4.97,4,0.160362682,0.191365793,0.175140307,0.161146817,0.14488171,0.427658715,0.43883413,0.418402284,0.020431846,6.285835649,66.64737377,1.692843294,66.64737412,4583582
4.98,4,0.160050298,0.191038374,0.174885686,0.160832905,0.144640774,0.427471431,0.438629541,0.418197695,0.020431846,6.282905118,66.61775931,1.692091087,66.61775966,4592806
4.99,4,0.159738856,0.190711973,0.174631677,0.160519941,0.144400378,0.427285139,0.438425984,0.417994138,0.020431846,6.279989385,66.58827884,1.691342282,66.58827918,4602028
5,4,0.159428356,0.190386571,0.174378264,0.160207922,0.144160524,0.427099613,0.438223232,0.417791386,0.020431846,6.277085179,66.55891392,1.690596414,66.55891426,4611250
5.01,4,0.159118773,0.19006215,0.174125432,0.159896826,0.143921192,0.426914925,0.438021358,0.417589512,0.020431846,6.274193539,66.52967301,1.689853694,66.52967335,4620473
5.02,4,0.158810113,0.189738729,0.173873203,0.159586656,0.143682387,0.426731275,0.437820561,0.417388715,0.020431846,6.271317336,66.50057039,1.689114488,66.50057073,4629696
5.03,4,0.158502362,0.189416278,0.173621548,0.1592774,0.143444101,0.426548414,0.43762059,0.417188744,0.020431846,6.268452966,66.47158702,1.68837831,66.47158736,4638918
5.04,4,0.158195519,0.189094806,0.173370481,0.158969057,0.143206335,0.426366514,0.43742162,0.416989774,0.020431846,6.265602927,66.44273649,1.687645507,66.44273683,4648140
5.05,4,0.15788957,0.188774288,0.173119979,0.158661612,0.142969077,0.426185403,0.437223476,0.41679163,0.020431846,6.262764727,66.41400722,1.686915783,66.41400755,4657363
5.06,4,0.157584508,0.188454721,0.172870041,0.158355058,0.142732322,0.426005137,0.437026215,0.416594369,0.020431846,6.259939164,66.3854036,1.686189251,66.38540394,4666585
5.07,4,0.157280314,0.188136085,0.172620651,0.158049377,0.142496056,0.425825706,0.436829824,0.416397978,0.020431846,6.257126076,66.35691793,1.685465715,66.35691827,4675808
5.08,4,0.156976998,0.187818396,0.172371827,0.157744578,0.14226029,0.425647206,0.436634401,0.416202555,0.020431846,6.254326852,66.32856788,1.684745624,66.32856821,4685030
5.09,4,0.156674546,0.187501635,0.172123552,0.157440647,0.142025013,0.425469545,0.436439855,0.416008009,0.020431846,6.251540175,66.30034806,1.684028841,66.30034839,4694253
5.1,4,0.156372945,0.187185789,0.171875817,0.157137572,0.141790215,0.425292739,0.436246198,0.415814352,0.020431846,6.248766248,66.27224979,1.683315145,66.27225012,4703475
5.11,4,0.156072184,0.186870841,0.171628607,0.156835339,0.141555885,0.425116713,0.436053357,0.415621511,0.020431846,6.246003998,66.24427465,1.682604576,66.24427498,4712698
5.12,4,0.155772268,0.186556802,0.171381936,0.156533957,0.141322035,0.424941536,0.4358614,0.415429554,0.020431846,6.243254418,66.21641822,1.681897023,66.21641855,4721920
5.13,4,0.155473173,0.186243649,0.171135782,0.1562334,0.141088641,0.42476721,0.435670327,0.415238481,0.020431846,6.2405175,66.18869068,1.681192743,66.18869101,4731143
5.14,4,0.155174911,0.185931392,0.170890159,0.155933679,0.140855717,0.424593743,0.435480149,0.415048303,0.020431846,6.237793397,66.16109597,1.680491838,66.1610963,4740365
5.15,4,0.154877452,0.185619998,0.170645036,0.155634765,0.140623236,0.42442107,0.435290798,0.414858952,0.020431846,6.235081148,66.13362051,1.679793961,66.13362084,4749588
5.16,4,0.154580808,0.185309482,0.170400431,0.155336671,0.140391214,0.424249232,0.435102315,0.414670469,0.020431846,6.232381332,66.10627051,1.679099271,66.10627084,4758810
5.17,4,0.154284956,0.184999818,0.17015632,0.155039372,0.140159628,0.424078197,0.434914669,0.414482823,0.020431846,6.2296935,66.07904944,1.678407856,66.07904977,4768033
5.18,4,0.153989901,0.184691015,0.169912715,0.154742874,0.139928487,0.423908027,0.434727921,0.414296075,0.020431846,6.227018524,66.05195236,1.67771959,66.05195269,4777255
5.19,4,0.153695621,0.184383041,0.169669585,0.154447156,0.139697771,0.423738558,0.434541904,0.414110058,0.020431846,6.224354033,66.02496645,1.677034148,66.02496678,4786478
5.2,4,0.153402112,0.184075904,0.169426942,0.154152212,0.139467479,0.423569972,0.434356803,0.413924957,0.020431846,6.221702662,65.99812359,1.676352339,65.99812391,4795700
5.21,4,0.153109373,0.183769589,0.169184773,0.153858041,0.139237611,0.423402088,0.434172435,0.413740589,0.020431846,6.219061785,65.97138797,1.675673255,65.9713883,4804923
5.22,4,0.152817393,0.183464097,0.168943082,0.153564633,0.139008158,0.423235075,0.43398897,0.413557124,0.020431846,6.216433834,65.94478322,1.674997494,65.94478354,4814145
5.23,4,0.152526164,0.183159418,0.168701859,0.15327198,0.138779117,0.42306887,0.433806343,0.413374497,0.020431846,6.213817893,65.91830315,1.6743249,65.91830347,4823368
5.24,4,0.152235678,0.182855535,0.168461092,0.152980073,0.138550481,0.422903379,0.43362446,0.413192614,0.020431846,6.211212611,65.89194351,1.673655365,65.89194383,4832590
5.25,4,0.151945917,0.182552441,0.168220775,0.152688895,0.138322233,0.422738754,0.433443471,0.413011625,0.020431846,6.208620146,65.86571739,1.672989222,65.86571771,4841813
5.26,4,0.15165689,0.182250132,0.167980907,0.152398456,0.138094387,0.422574789,0.433263174,0.412831328,0.020431846,6.206037578,65.83959634,1.672325747,65.83959666,4851036
5.27,4,0.151368583,0.181948606,0.167741488,0.152108739,0.137866928,0.422411691,0.433083773,0.412651926,0.020431846,6.203467839,65.81361244,1.671665756,65.81361276,4860258
5.28,4,0.151080991,0.181647851,0.167502507,0.151819741,0.137639855,0.42224933,0.432905136,0.41247329,0.020431846,6.200909055,65.78774422,1.671008703,65.78774454,4869480
5.29,4,0.150794096,0.181347852,0.167263953,0.151531443,0.137413152,0.422087767,0.432727325,0.412295479,0.020431846,6.198362111,65.76200487,1.670354924,65.76200519,4878703
5.3,4,0.150507893,0.1810486,0.167025819,0.15124384,0.137186817,0.42192694,0.432550279,0.412118433,0.020431846,6.19582611,65.73638151,1.66970409,65.73638183,4887926
5.31,4,0.150222376,0.180750085,0.166788096,0.150956928,0.136960845,0.421766785,0.432373932,0.411942086,0.020431846,6.193300117,65.71087914,1.66905633,65.71087946,4897148
5.32,4,0.149937548,0.180452321,0.166550802,0.150670706,0.136735241,0.421607488,0.43219847,0.411766624,0.020431846,6.190786811,65.68550667,1.668411869,65.68550698,4906370
5.33,4,0.149653396,0.180155289,0.166313918,0.150385165,0.136509995,0.421448934,0.432023778,0.411591932,0.020431846,6.188284543,65.66025127,1.667770382,65.66025158,4915592
5.34,4,0.14936989,0.179858955,0.166077414,0.150100273,0.136285079,0.421291053,0.431849783,0.411417937,0.020431846,6.185792247,65.63511277,1.667131864,65.63511308,4924816
5.35,4,0.149087055,0.179563354,0.165841326,0.149816054,0.136060519,0.421134044,0.431676689,0.411244843,0.020431846,6.18331285,65.61011449,1.666496908,65.6101148,4934038
5.36,4,0.148804864,0.179268438,0.165605609,0.149532484,0.135836292,0.420977562,0.431504145,0.411072299,0.020431846,6.180841339,65.58521767,1.665864529,65.58521798,4943260
5.37,4,0.14852332,0.178974235,0.165370293,0.149249563,0.135612402,0.420821972,0.431332519,0.410900673,0.020431846,6.178382987,65.56044463,1.665235294,65.56044494,4952482
5.38,4,0.148242403,0.178680707,0.165135342,0.148967273,0.135388831,0.420667042,0.431161578,0.410729732,0.020431846,6.175934424,65.53580084,1.664609341,65.53580114,4961706
5.39,4,0.147962114,0.178387863,0.164900767,0.148685613,0.135165582,0.420512868,0.430991416,0.41055957,0.020431846,6.173497033,65.51127458,1.663986374,65.51127489,4970928
5.4,4,0.14768244,0.178095689,0.164666555,0.148404571,0.134942644,0.420359424,0.430822008,0.410390162,0.020431846,6.171070445,65.48686909,1.663366475,65.4868694,4980150
5.41,4,0.147403383,0.177804182,0.164432706,0.14812415,0.134720022,0.420206658,0.430653301,0.410221455,0.020431846,6.1686539,65.46258204,1.662749584,65.46258234,4989372
5.42,4,0.147124921,0.177513327,0.164199207,0.147844326,0.134497695,0.420054651,0.430485376,0.41005353,0.020431846,6.166248557,65.43841771,1.66213581,65.43841802,4998596
5.43,4,0.146847057,0.177223113,0.16396605,0.147565103,0.134275667,0.419903238,0.430318069,0.409886223,0.020431846,6.163852048,65.41436906,1.661524974,65.41436937,5007818
5.44,4,0.146569788,0.176933555,0.16373325,0.147286479,0.13405394,0.419752637,0.430151595,0.409719749,0.020431846,6.161467484,65.39044583,1.660917324,65.39044614,5017040
5.45,4,0.146293087,0.176644616,0.163500772,0.147008425,0.133832486,0.41960273,0.429985836,0.40955399,0.020431846,6.159093169,65.36664148,1.660312694,65.36664178,5026262
5.46,4,0.14601696,0.1763563,0.163268625,0.146730948,0.133611314,0.419453497,0.429820773,0.409388927,0.020431846,6.15672881,65.34295719,1.659711113,65.34295749,5035486
5.47,4,0.14574141,0.176068613,0.163036813,0.146454051,0.133390429,0.419304948,0.429656415,0.409224569,0.020431846,6.154374559,65.31939262,1.659112573,65.31939292,5044708
5.48,4,0.145466407,0.175781522,0.162805308,0.146177703,0.133169803,0.419157078,0.429492757,0.409060911,0.020431846,6.152030326,65.29593878,1.658516845,65.29593908,5053930
5.49,4,0.145191961,0.175495043,0.162574127,0.145901914,0.132949447,0.419009962,0.429329873,0.408898027,0.020431846,6.14969719,65.27261506,1.657924423,65.27261536,5063152
5.5,4,0.144918048,0.175209144,0.162343239,0.145626663,0.13272934,0.418863466,0.429167627,0.408735781,0.020431846,6.147373192,65.24940604,1.657334914,65.24940634,5072376
5.51,4,0.144644675,0.174923833,0.162112654,0.145351952,0.13250949,0.418717642,0.429006074,0.408574228,0.020431846,6.145059109,65.22631436,1.656748385,65.22631465,5081598
5.52,4,0.144371836,0.174639114,0.161882378,0.14507778,0.132289894,0.418572583,0.428845305,0.408413459,0.020431846,6.142756268,65.20334733,1.656165022,65.20334762,5090820
5.53,4,0.144099513,0.174354951,0.161652379,0.144804125,0.132070535,0.418428077,0.428685107,0.408253261,0.020431846,6.140461598,65.1804908,1.655584466,65.1804911,5100043
5.54,4,0.14382769,0.174071338,0.161422649,0.144530973,0.131851397,0.418284253,0.428525608,0.408093762,0.020431846,6.13817694,65.15775492,1.655006975,65.15775522,5109266
5.55,4,0.143556381,0.17378829,0.161193208,0.144258337,0.131632499,0.418141115,0.428366814,0.407934968,0.020431846,6.13590238,65.13513661,1.65443247,65.1351369,5118488
5.56,4,0.14328558,0.173505805,0.160964055,0.143986212,0.131413836,0.417998745,0.428208806,0.40777696,0.020431846,6.133639089,65.11264458,1.653861172,65.11264487,5127710
5.57,4,0.143015253,0.173223835,0.160735142,0.143714563,0.131195374,0.417856925,0.428051363,0.407619517,0.020431846,6.131383885,65.09025813,1.653292556,65.09025842,5136933
5.58,4,0.142745419,0.1729424,0.160506493,0.14344341,0.130977136,0.417715657,0.42789449,0.407462644,0.020431846,6.129136835,65.06798641,1.652726855,65.0679867,5146155
5.59,4,0.142476055,0.172661494,0.160278103,0.143172729,0.130759098,0.417575218,0.427738461,0.407306615,0.020431846,6.126901887,65.04584956,1.652164579,65.04584985,5155378
5.6,4,0.142207163,0.1723811,0.160049956,0.142902521,0.130541266,0.417435329,0.427582998,0.407151152,0.020431846,6.124675045,65.02381415,1.651604879,65.02381444,5164600
5.61,4,0.141938724,0.172101208,0.159822045,0.142632771,0.130323623,0.417296082,0.427428192,0.406996346,0.020431846,6.122457622,65.00190306,1.651048338,65.00190335,5173823
5.62,4,0.14167074,0.171821819,0.159594372,0.142363476,0.130106171,0.41715752,0.427274086,0.40684224,0.020431846,6.120250208,64.98010123,1.650494571,64.98010152,5183045
5.63,4,0.141403208,0.171542924,0.15936693,0.142094635,0.129888909,0.417019517,0.427120553,0.406688707,0.020431846,6.118051013,64.95842047,1.64994388,64.95842076,5192268
5.64,4,0.141136114,0.171264518,0.159139716,0.141826236,0.129671826,0.416882214,0.426967735,0.406535889,0.020431846,6.115862058,64.93685715,1.649396172,64.93685743,5201490
5.65,4,0.140869447,0.170986584,0.158912714,0.141558265,0.129454911,0.416745535,0.426815555,0.406383709,0.020431846,6.113682233,64.91541168,1.648851457,64.91541196,5210713
5.66,4,0.140603207,0.170709118,0.158685922,0.141290722,0.129238166,0.416609427,0.426663958,0.406232112,0.020431846,6.111510765,64.89407254,1.648309442,64.89407282,5219935
5.67,4,0.140337376,0.170432113,0.158459334,0.141023592,0.129021576,0.416474014,0.426513069,0.406081223,0.020431846,6.109349443,64.87286192,1.647770693,64.87286221,5229158
5.68,4,0.140071958,0.170155562,0.158232945,0.140756876,0.128805145,0.416339167,0.426362757,0.405930911,0.020431846,6.10719639,64.85176326,1.647234787,64.85176355,5238380
5.69,4,0.139806948,0.169879464,0.158006756,0.14049057,0.12858887,0.416204944,0.426213084,0.405781238,0.020431846,6.105052474,64.83077297,1.646701634,64.83077326,5247603
5.7,4,0.139542322,0.169603792,0.157780742,0.14022465,0.128372729,0.416071297,0.426063996,0.40563215,0.020431846,6.102916946,64.8099042,1.646171567,64.80990448,5256825
